"","...1","ENTREZID","ENSEMBL","SYMBOL","logFC","logCPM","F","PValue","FDR","direction"
"ENSG00000231491","JKAMPP1",100049717,"ENSG00000231491","JKAMPP1",0.343540521434076,-1.69299039115863,1.48051208205977,0.231344991739956,0.449880577264077,"up"
"ENSG00000196586","MYO6",4646,"ENSG00000196586","MYO6",-0.343828040814254,2.31415712362055,1.48037411396463,0.231366315661835,0.449880577264077,"down"
"ENSG00000175048","ZDHHC14",79683,"ENSG00000175048","ZDHHC14",0.192598031851089,2.55436311400185,1.47983300535377,0.231449971352352,0.44998617306293,"up"
"ENSG00000130222","GADD45G",10912,"ENSG00000130222","GADD45G",-0.283997040639717,0.331519697696738,1.47875366242778,0.231616950857209,0.450253720114457,"down"
"ENSG00000144199","FAHD2B",151313,"ENSG00000144199","FAHD2B",0.171950765877405,0.840964633053285,1.47816457981324,0.231708148016128,0.450373900276784,"up"
"ENSG00000207205","RNVU1-15",101954267,"ENSG00000207205","RNVU1-15",0.280161232684486,0.506487438233183,1.47598063762261,0.232046639244556,0.450954270016557,"up"
"ENSG00000126247","CAPNS1",826,"ENSG00000126247","CAPNS1",-0.123040956966505,5.55481630677084,1.47585866787676,0.232065561598658,0.450954270016557,"down"
"ENSG00000042493","CAPG",822,"ENSG00000042493","CAPG",-0.168674093811665,5.66324886813438,1.47515975754623,0.232174027427905,0.451107868270769,"down"
"ENSG00000196565","HBG2",3048,"ENSG00000196565","HBG2",0.581695375978522,0.899406121569258,1.47355339148357,0.232423563283535,0.451391485127714,"up"
"ENSG00000153132","CLGN",1047,"ENSG00000153132","CLGN",0.508976570159803,-1.80450165815583,1.47342181875028,0.232444016833624,0.451391485127714,"up"
"ENSG00000163510","CWC22",57703,"ENSG00000163510","CWC22",-0.100889382641291,5.84928564729313,1.47335573619497,0.232454290498436,0.451391485127714,"down"
"ENSG00000272337","RNU6-90P",106481205,"ENSG00000272337","RNU6-90P",-0.284357512764987,-1.03683403326916,1.47328017676727,0.232466038198573,0.451391485127714,"down"
"ENSG00000238578","SNORD4A",26773,"ENSG00000238578","SNORD4A",0.259546507629342,-0.116147576038887,1.47327268093294,0.232467203663477,0.451391485127714,"up"
"ENSG00000105771","SMG9",56006,"ENSG00000105771","SMG9",0.116990732661298,3.62499236219534,1.47277146082053,0.232545150728346,0.451485659233507,"up"
"ENSG00000116096","SPR",6697,"ENSG00000116096","SPR",-0.258052946855411,0.136286919186113,1.47239750973321,0.232603326808111,0.451541429048109,"down"
"ENSG00000144115","THNSL2",55258,"ENSG00000144115","THNSL2",-0.483346018680199,1.21894105673645,1.47160206846825,0.232727135014291,0.451638893609125,"down"
"ENSG00000132424","PNISR",25957,"ENSG00000132424","PNISR",-0.0885353655756323,8.80318392526426,1.47157537081062,0.232731291854086,0.451638893609125,"down"
"ENSG00000107897","ACBD5",91452,"ENSG00000107897","ACBD5",-0.086525276879151,5.72849117800101,1.47083562499902,0.232846507487085,0.451638893609125,"down"
"ENSG00000214193","SH3D21",79729,"ENSG00000214193","SH3D21",-0.226529122280184,1.46251216121347,1.47078372154567,0.232854594133948,0.451638893609125,"down"
"ENSG00000136044","APPL2",55198,"ENSG00000136044","APPL2",-0.121711778960501,5.59674916281566,1.4705034858258,0.232898261385641,0.451638893609125,"down"
"ENSG00000166839","ANKDD1A",348094,"ENSG00000166839","ANKDD1A",0.319152417239451,2.19285399534407,1.47043668890505,0.232908671407759,0.451638893609125,"up"
"ENSG00000168256","NKIRAS2",28511,"ENSG00000168256","NKIRAS2",-0.096150673105072,4.74551224293787,1.47040713650487,0.232913277211378,0.451638893609125,"down"
"ENSG00000117242","PINK1-AS",100861548,"ENSG00000117242","PINK1-AS",0.1485116039877,3.51585349060572,1.47027597781127,0.232933719939106,0.451638893609125,"up"
"ENSG00000175764","TTLL11",158135,"ENSG00000175764","TTLL11",0.117005438401246,2.16132845780741,1.47016462927022,0.232951076761173,0.451638893609125,"up"
"ENSG00000103326","CAPN15",6650,"ENSG00000103326","CAPN15",-0.167337309697817,4.32972563834378,1.47003982669184,0.232970532691702,0.451638893609125,"down"
"ENSG00000124181","PLCG1",5335,"ENSG00000124181","PLCG1",0.151046866360142,7.33957689799305,1.46999472736098,0.232977563889549,0.451638893609125,"up"
"ENSG00000123358","NR4A1",3164,"ENSG00000123358","NR4A1",0.251711240250098,0.123501897191563,1.4693509106775,0.233077966783999,0.451692567812121,"up"
"ENSG00000158488","CD1E",913,"ENSG00000158488","CD1E",0.290634684770278,0.130061678919738,1.46933225572946,0.233080876817874,0.451692567812121,"up"
"ENSG00000230666","CEACAM22P",388550,"ENSG00000230666","CEACAM22P",0.932904971526117,-1.24142359212792,1.46925047845094,0.233093634002707,0.451692567812121,"up"
"ENSG00000134278","SPIRE1",56907,"ENSG00000134278","SPIRE1",-0.153511424792656,2.42953573380859,1.4680809134053,0.233276180415652,0.451989182122176,"down"
"ENSG00000227337","RPL23AP43",389101,"ENSG00000227337","RPL23AP43",0.522437866941574,-1.95222690284217,1.46780849547178,0.233318725157321,0.452014492559015,"up"
"ENSG00000164615","CAMLG",819,"ENSG00000164615","CAMLG",0.127384838008586,4.80264203096843,1.46727359570772,0.233402291023956,0.452119257862198,"up"
"ENSG00000124214","STAU1",6780,"ENSG00000124214","STAU1",-0.175962076202534,6.00747228445515,1.46705415539964,0.233436584352828,0.452128563832435,"down"
"ENSG00000110395","CBL",867,"ENSG00000110395","CBL",-0.283796906223764,7.34749207584408,1.46612020750927,0.23358260860399,0.452311795012795,"down"
"ENSG00000198001","IRAK4",51135,"ENSG00000198001","IRAK4",-0.0887054184152074,6.69318372861769,1.46607173805808,0.233590189988998,0.452311795012795,"down"
"ENSG00000134697","GNL2",29889,"ENSG00000134697","GNL2",0.131762846966791,5.19341450422974,1.4654606280716,0.233685803538248,0.452430259209248,"up"
"ENSG00000249348","UGDH-AS1",100885776,"ENSG00000249348","UGDH-AS1",0.186942749752094,0.464427059560159,1.46530355452691,0.233710386964339,0.452430259209248,"up"
"ENSG00000144893","MED12L",116931,"ENSG00000144893","MED12L",-0.221511697485588,2.2543297618736,1.46427946751131,0.233870744907349,0.452649494506031,"down"
"ENSG00000100478","AP4S1",11154,"ENSG00000100478","AP4S1",0.109266080535485,4.29621196839153,1.46420326292983,0.233882682981788,0.452649494506031,"up"
"ENSG00000115816","CEBPZ",10153,"ENSG00000115816","CEBPZ",0.177409041476861,5.97236412202238,1.46389182005557,0.233931480971431,0.452686793670829,"up"
"ENSG00000205517","RGL3",57139,"ENSG00000205517","RGL3",-0.499130363391945,-0.97270607505962,1.4636036161032,0.233976649117381,0.452717060104454,"down"
"ENSG00000188322","SBK1",388228,"ENSG00000188322","SBK1",0.207369399516961,2.50423722440358,1.46245234988428,0.234157187410478,0.452933927426499,"up"
"ENSG00000230758","SNAP23P1",101290500,"ENSG00000230758","SNAP23P1",-0.194279948940944,1.8789229259984,1.46234479266865,0.234174063102088,0.452933927426499,"down"
"ENSG00000119138","KLF9",687,"ENSG00000119138","KLF9",0.111775529314959,5.59603822771996,1.46232379798359,0.234177357338237,0.452933927426499,"up"
"ENSG00000132780","NASP",4678,"ENSG00000132780","NASP",0.112972142413908,5.92313119081306,1.46107234342867,0.234373825180963,0.45325674667943,"up"
"ENSG00000252103","RNU6-917P",106479971,"ENSG00000252103","RNU6-917P",-0.320471681844754,-1.62810711819597,1.45970868333805,0.234588142573108,0.45355179542971,"down"
"ENSG00000074071","MRPS34",65993,"ENSG00000074071","MRPS34",0.175367453512687,4.77733908240929,1.45936005008931,0.234642974195871,0.45355179542971,"up"
"ENSG00000135749","PCNX2",80003,"ENSG00000135749","PCNX2",0.138927537981,5.86874183435123,1.45935436080551,0.234643869115977,0.45355179542971,"up"
"ENSG00000134480","CCNH",902,"ENSG00000134480","CCNH",-0.0841484678039307,7.01584323377778,1.45934895385777,0.234644719628781,0.45355179542971,"down"
"ENSG00000047249","ATP6V1H",51606,"ENSG00000047249","ATP6V1H",-0.0703169451855009,5.27106056140767,1.45908601816029,0.234686084053731,0.453574567088341,"down"
"ENSG00000173200","PARP15",165631,"ENSG00000173200","PARP15",0.172139991624918,5.96779391791191,1.4587347109206,0.23474136508643,0.453624226053081,"up"
"ENSG00000254709","IGLL5",100423062,"ENSG00000254709","IGLL5",0.289893699373743,2.22767415333829,1.45848412170605,0.234780807255987,0.453643268663994,"up"
"ENSG00000005810","MYCBP2",23077,"ENSG00000005810","MYCBP2",-0.128907879037522,9.29796216541304,1.45828293196104,0.234812480048999,0.453647296384987,"down"
"ENSG00000183625","CCR3",1232,"ENSG00000183625","CCR3",-0.276638701276862,6.15162147656977,1.45803786972826,0.234851066782148,0.453664678833803,"down"
"ENSG00000256269","HMBS",3145,"ENSG00000256269","HMBS",-0.249516875725448,3.76363468431541,1.45748847620701,0.234937601336788,0.453774666628323,"down"
"ENSG00000275373","MIR6124",102466906,"ENSG00000275373","MIR6124",-0.379978651150708,-0.635290437986929,1.45692463747755,0.235026452537638,0.453889100681076,"down"
"ENSG00000129521","EGLN3",112399,"ENSG00000129521","EGLN3",0.213504929067592,2.26832732309684,1.45602702931547,0.235167986582625,0.454105235552242,"up"
"ENSG00000199886","RNU6-249P",106479677,"ENSG00000199886","RNU6-249P",0.384002299033702,-1.5611071154534,1.45552792512777,0.235246730920076,0.454200085438434,"up"
"ENSG00000078589","P2RY10",27334,"ENSG00000078589","P2RY10",0.136972706038872,6.32791137552581,1.45518465855867,0.23530090765699,0.454207343527226,"up"
"ENSG00000141068","KSR1",8844,"ENSG00000141068","KSR1",-0.207796574512754,5.03693590042681,1.45512870740993,0.235309739736287,0.454207343527226,"down"
"ENSG00000173068","BNC2",54796,"ENSG00000173068","BNC2",-0.369697579786923,2.10935586416406,1.45468881628959,0.235379192471334,0.454284211854292,"down"
"ENSG00000105953","OGDH",4967,"ENSG00000105953","OGDH",-0.118008924551818,5.87091384694066,1.45378705933805,0.235521647494958,0.454501938249552,"down"
"ENSG00000073605","GSDMB",55876,"ENSG00000073605","GSDMB",0.186730345756171,5.14934511257151,1.452709856612,0.235691959736321,0.454751122499475,"up"
"ENSG00000105483","CARD8",22900,"ENSG00000105483","CARD8",-0.157744036197261,8.06833059864807,1.45259521320259,0.23571009460627,0.454751122499475,"down"
"ENSG00000183044","ABAT",18,"ENSG00000183044","ABAT",-0.209801196320975,5.47414036931208,1.45206119880101,0.235794590658313,0.454849869987118,"down"
"ENSG00000223959","AFG3L1P",172,"ENSG00000223959","AFG3L1P",0.112103725621403,4.6057822601528,1.45163711174158,0.235861720081376,0.454849869987118,"up"
"ENSG00000214827","MTCP1",4515,"ENSG00000214827","MTCP1",0.196935915119901,0.466445590140075,1.45143965695125,0.235892983664238,0.454849869987118,"up"
"ENSG00000101160","CTSZ",1522,"ENSG00000101160","CTSZ",-0.151699578178636,8.08871563497599,1.45141905100703,0.235896246560776,0.454849869987118,"down"
"ENSG00000245937","LINC01184",644873,"ENSG00000245937","LINC01184",0.12044426594862,4.57561372135813,1.45133465097069,0.235909611670856,0.454849869987118,"up"
"ENSG00000187699","C2orf88",84281,"ENSG00000187699","C2orf88",-0.280584851820872,5.86841341365997,1.4508842212009,0.235980955169074,0.45493021559817,"down"
"ENSG00000233608","TWIST2",117581,"ENSG00000233608","TWIST2",-0.569396622402714,-1.89815628201742,1.4500601900339,0.236111543117748,0.455124739638083,"down"
"ENSG00000198176","TFDP1",7027,"ENSG00000198176","TFDP1",-0.18720340220722,5.85814459856582,1.4492354446118,0.236242334689999,0.455283905579692,"down"
"ENSG00000150764","DIXDC1",85458,"ENSG00000150764","DIXDC1",0.242576032634011,1.98427445570755,1.44916502751626,0.236253505921734,0.455283905579692,"up"
"ENSG00000143375","CGN",57530,"ENSG00000143375","CGN",0.273814492664283,-0.772982343738131,1.44827760215694,0.236394347007672,0.455496321367525,"up"
"ENSG00000071626","DAZAP1",26528,"ENSG00000071626","DAZAP1",0.10038896396245,5.76456576988159,1.44809620307409,0.23642314932447,0.455496321367525,"up"
"ENSG00000009830","POMT2",29954,"ENSG00000009830","POMT2",0.157568127404187,1.83630894035378,1.44770251541972,0.236485673643493,0.455559536160578,"up"
"ENSG00000117174","ZNHIT6",54680,"ENSG00000117174","ZNHIT6",0.117063643222054,4.86619660952671,1.44698430592462,0.236599790826805,0.455687615274247,"up"
"ENSG00000177409","SAMD9L",219285,"ENSG00000177409","SAMD9L",-0.312710087362071,8.76518854030499,1.44690998611494,0.236611603521933,0.455687615274247,"down"
"ENSG00000164347","GFM2",84340,"ENSG00000164347","GFM2",0.0919474599641092,5.14226642000434,1.44557874852368,0.236823320823109,0.456038075214758,"up"
"ENSG00000140365","COMMD4",54939,"ENSG00000140365","COMMD4",0.12343785882665,3.28918084943894,1.44521545894305,0.236881138788209,0.456092128582296,"up"
"ENSG00000115282","TTC31",64427,"ENSG00000115282","TTC31",0.119497125276083,4.20022201724756,1.44485863734526,0.236937944548779,0.45614421971646,"up"
"ENSG00000100263","RHBDD3",25807,"ENSG00000100263","RHBDD3",0.170499800505089,2.38572756550238,1.44465628338357,0.236970166733814,0.456148976316741,"up"
"ENSG00000137936","BCAR3",8412,"ENSG00000137936","BCAR3",0.210678358989709,0.700784304520843,1.4437545286063,0.237113825863566,0.456368212169244,"up"
"ENSG00000171109","MFN1",55669,"ENSG00000171109","MFN1",-0.0795990392889737,6.4148490584333,1.44309258420219,0.237219349975718,0.456514004497014,"down"
"ENSG00000138413","IDH1",3417,"ENSG00000138413","IDH1",-0.11570773644188,5.45381111710483,1.44239487207427,0.237330639604675,0.456670854219236,"down"
"ENSG00000198276","UCKL1",54963,"ENSG00000198276","UCKL1",0.115258738131725,4.20322411221105,1.44160506901252,0.237456697156544,0.456856077400444,"up"
"ENSG00000170927","PKHD1",5314,"ENSG00000170927","PKHD1",-0.471944311731303,-1.78914657050117,1.44113266530916,0.237532135801306,0.456935703395634,"down"
"ENSG00000125484","GTF3C4",9329,"ENSG00000125484","GTF3C4",0.0953343229333607,4.92694511006889,1.44097268975309,0.237557689262105,0.456935703395634,"up"
"ENSG00000030419","IKZF2",22807,"ENSG00000030419","IKZF2",0.173505928283583,7.43539953193877,1.44019913441337,0.237681300525587,0.457076790547057,"up"
"ENSG00000183765","CHEK2",11200,"ENSG00000183765","CHEK2",0.136872988289799,2.98770896428589,1.44014056244074,0.237690663385839,0.457076790547057,"up"
"ENSG00000125885","MCM8",84515,"ENSG00000125885","MCM8",0.125494874967378,4.16798916672553,1.43986082139323,0.237735386981206,0.457090878299347,"up"
"ENSG00000213366","GSTM2",2946,"ENSG00000213366","GSTM2",0.26340824425025,2.07836804861756,1.43972181162418,0.237757615082005,0.457090878299347,"up"
"ENSG00000154655","L3MBTL4",91133,"ENSG00000154655","L3MBTL4",-0.18418770315841,2.43523564469929,1.43880199758161,0.237904761806907,0.457316425278773,"down"
"ENSG00000136930","PSMB7",5695,"ENSG00000136930","PSMB7",0.120726791807818,5.67160692763785,1.43846804833362,0.237958213344697,0.457361831139639,"up"
"ENSG00000164050","PLXNB1",5364,"ENSG00000164050","PLXNB1",-0.207713088107807,-0.415274780810667,1.43612408196573,0.238333809260551,0.458026317821855,"down"
"ENSG00000167768","KRT1",3848,"ENSG00000167768","KRT1",-0.529756304897778,5.88308096716613,1.43568098193553,0.238404894756571,0.458105507758836,"down"
"ENSG00000202363","SNORA62",6044,"ENSG00000202363","SNORA62",0.375972363891946,-1.34451665497039,1.43534335613477,0.238459077089145,0.458127045561825,"up"
"ENSG00000180998","GPR137C",283554,"ENSG00000180998","GPR137C",0.276519709991705,-0.972744625982162,1.43523876998526,0.238475864246604,0.458127045561825,"up"
"ENSG00000162402","USP24",23358,"ENSG00000162402","USP24",-0.0994435068829572,8.34142293925924,1.43493332802611,0.238524899308144,0.458163838159918,"down"
"ENSG00000110318","CEP126",57562,"ENSG00000110318","CEP126",0.212721904701781,2.54834263800721,1.434339778648,0.238620222685665,0.458289522011351,"up"
"ENSG00000107742","SPOCK2",9806,"ENSG00000107742","SPOCK2",0.140525623507335,7.90471389733698,1.43381024025589,0.238705306235293,0.458395510420781,"up"
"ENSG00000105784","RUNDC3B",154661,"ENSG00000105784","RUNDC3B",0.415990408820793,-1.15657341126299,1.43343134769817,0.238766208092135,0.458455041010472,"up"
"ENSG00000178966","RMI1",80010,"ENSG00000178966","RMI1",-0.126242170486659,3.97199442083122,1.43315477893188,0.238810675069095,0.458462303528784,"down"
"ENSG00000264618","RN7SL732P",106481122,"ENSG00000264618","RN7SL732P",0.345027256395505,0.0356820025989149,1.43303587905026,0.238829795087686,0.458462303528784,"up"
"ENSG00000221838","AP4M1",9179,"ENSG00000221838","AP4M1",-0.13716878247012,2.01818435612864,1.43220380877728,0.238963652079436,0.458661831958177,"down"
"ENSG00000184293","CLECL1",160365,"ENSG00000184293","CLECL1",0.248893852203188,1.98085503297796,1.43085452993202,0.239180913371564,0.458949377317064,"up"
"ENSG00000077713","SLC25A43",203427,"ENSG00000077713","SLC25A43",0.105740507971408,3.16956879524926,1.43075930348951,0.239196256108837,0.458949377317064,"up"
"ENSG00000121892","PDS5A",23244,"ENSG00000121892","PDS5A",0.081401045713039,7.92898253288828,1.43071579841946,0.239203265988825,0.458949377317064,"up"
"ENSG00000163428","LRRC58",116064,"ENSG00000163428","LRRC58",0.0932445961807148,6.53439836294252,1.43023963205118,0.23928000649626,0.458994781718708,"up"
"ENSG00000130305","NSUN5",55695,"ENSG00000130305","NSUN5",0.0858926234407083,3.70590834052599,1.43019745892402,0.239286804740258,0.458994781718708,"up"
"ENSG00000070159","PTPN3",5774,"ENSG00000070159","PTPN3",-0.424056752758006,-1.17392472501426,1.42986361213559,0.23934062887615,0.459040595687908,"down"
"ENSG00000165102","HGSNAT",138050,"ENSG00000165102","HGSNAT",-0.135101777710431,4.93293492692899,1.42952086511377,0.239395903726238,0.459089180228978,"down"
"ENSG00000183134","PTGDR2",11251,"ENSG00000183134","PTGDR2",-0.338626659347942,5.02839045707728,1.42927857686949,0.239434987228422,0.459106706376459,"down"
"ENSG00000145375","SPATA5",166378,"ENSG00000145375","SPATA5",0.121708646957682,5.43345766540536,1.4288638516007,0.239501905094462,0.459176522169838,"up"
"ENSG00000117625","RCOR3",55758,"ENSG00000117625","RCOR3",-0.0902744259613649,6.55627415532727,1.42868174897345,0.239531295611425,0.459176522169838,"down"
"ENSG00000105053","VRK3",51231,"ENSG00000105053","VRK3",-0.0981578400212585,6.21865288713509,1.42823695328794,0.239603102570747,0.459256753170984,"down"
"ENSG00000130725","UBE2M",9040,"ENSG00000130725","UBE2M",-0.140767681528197,4.81593218497652,1.4279921389528,0.239642636436155,0.459275112729891,"down"
"ENSG00000177380","PPFIA3",8541,"ENSG00000177380","PPFIA3",0.217483796563566,-0.0384625231691999,1.42650759145446,0.239882543907818,0.459640412750844,"up"
"ENSG00000142599","RERE",473,"ENSG00000142599","RERE",-0.194165478866149,6.22111805658403,1.42635822938993,0.239906697944333,0.459640412750844,"down"
"ENSG00000249115","HAUS5",23354,"ENSG00000249115","HAUS5",0.139096336207157,3.06924255242422,1.4262563085275,0.239923181792656,0.459640412750844,"up"
"ENSG00000101213","PTK6",5753,"ENSG00000101213","PTK6",0.290678770903522,-0.0582654470383809,1.42515588254658,0.240101246162336,0.459924076232,"up"
"ENSG00000119969","HELLS",3070,"ENSG00000119969","HELLS",0.181986487120336,3.69212628594816,1.4239102419746,0.240303008267726,0.460253057184357,"up"
"ENSG00000242853","RN7SL749P",106479494,"ENSG00000242853","RN7SL749P",-0.25204994924467,-0.345671714179297,1.42330985862999,0.240400331034572,0.460381947966782,"down"
"ENSG00000055732","MCOLN3",55283,"ENSG00000055732","MCOLN3",0.453175824377943,-0.609385604179291,1.42276687319474,0.240488392111069,0.460493072042826,"up"
"ENSG00000184575","XPOT",11260,"ENSG00000184575","XPOT",0.0930468357028444,5.83641723274953,1.42225684214764,0.240571145513714,0.460594006370663,"up"
"ENSG00000198825","INPP5F",22876,"ENSG00000198825","INPP5F",0.10266008759872,4.71827749962617,1.42181107688573,0.240643500934214,0.460674897942379,"up"
"ENSG00000178502","KLHL11",55175,"ENSG00000178502","KLHL11",0.0766168366389876,4.53289493653846,1.42162637685133,0.240673488945895,0.460674897942379,"up"
"ENSG00000138617","PARP16",54956,"ENSG00000138617","PARP16",-0.153790356196444,3.63962542180534,1.42071398449908,0.240821694323366,0.460863726613861,"down"
"ENSG00000095637","SORBS1",10580,"ENSG00000095637","SORBS1",0.198610530981767,1.27748197965629,1.42064897935768,0.240832257867875,0.460863726613861,"up"
"ENSG00000175414","ARL10",285598,"ENSG00000175414","ARL10",0.180258548369456,4.17946979621694,1.42009345607945,0.240922555902002,0.460925406901159,"up"
"ENSG00000198853","RUSC2",9853,"ENSG00000198853","RUSC2",-0.169799563225251,2.5056229249752,1.42008078582578,0.240924615895244,0.460925406901159,"down"
"ENSG00000090020","SLC9A1",6548,"ENSG00000090020","SLC9A1",-0.201749636244501,3.10498274469734,1.41968205175596,0.240989455367798,0.460956968347913,"down"
"ENSG00000168970","JMJD7-PLA2G4B",8681,"ENSG00000168970","JMJD7-PLA2G4B",0.176643042090188,2.52479465499017,1.41957478662533,0.241006901844259,0.460956968347913,"up"
"ENSG00000157224","CLDN12",9069,"ENSG00000157224","CLDN12",0.189361265999531,1.4515392834626,1.41942474766353,0.24103130806452,0.460956968347913,"up"
"ENSG00000150636","CCDC102B",79839,"ENSG00000150636","CCDC102B",0.1896956436763,2.17019210076105,1.41908264483111,0.241086968121649,0.461005911105153,"up"
"ENSG00000165118","C9orf64",84267,"ENSG00000165118","C9orf64",-0.0902599668592616,3.8397252952567,1.41867799596029,0.241152825228069,0.461074337996851,"down"
"ENSG00000143479","DYRK3",8444,"ENSG00000143479","DYRK3",-0.326904626464784,1.78698751896601,1.41829811524504,0.241214671832031,0.46107671354612,"down"
"ENSG00000131116","ZNF428",126299,"ENSG00000131116","ZNF428",0.167113500290936,3.79274081326467,1.41829650577882,0.241214933904046,0.46107671354612,"up"
"ENSG00000197549","PRAMENP",649179,"ENSG00000197549","PRAMENP",0.337037506814025,-1.05515557815039,1.41811625801344,0.241244286203168,0.46107671354612,"up"
"ENSG00000137714","FDX1",2230,"ENSG00000137714","FDX1",0.128261371319323,3.70941822655612,1.41705158288751,0.241417753813831,0.461350741801528,"up"
"ENSG00000142156","COL6A1",1291,"ENSG00000142156","COL6A1",-0.340688482705834,-0.160162121885206,1.41630018777634,0.241540272923822,0.461527351005487,"down"
"ENSG00000275996","SNORD27",9301,"ENSG00000275996","SNORD27",-0.43877035092753,-2.0973814570428,1.41607571643998,0.241576889351069,0.461539796577021,"down"
"ENSG00000012124","CD22",933,"ENSG00000012124","CD22",0.228320264331428,5.68636924795184,1.41575254987859,0.241629617472862,0.461583017081226,"up"
"ENSG00000170779","CDCA4",55038,"ENSG00000170779","CDCA4",0.103137648329717,3.40187490541866,1.41544180179963,0.241680333011006,0.461622382674069,"up"
"ENSG00000182621","PLCB1",23236,"ENSG00000182621","PLCB1",-0.146117728565843,5.29223149300635,1.41435674078315,0.241857524871777,0.461903284919542,"down"
"ENSG00000184083","FAM120C",54954,"ENSG00000184083","FAM120C",0.106304078067889,3.86201642763048,1.41284174186531,0.242105199109479,0.462318708774011,"up"
"ENSG00000143365","RORC",6097,"ENSG00000143365","RORC",0.268059154660001,2.20926310287372,1.41247324267093,0.242165490047903,0.462376250736545,"up"
"ENSG00000198732","SMOC1",64093,"ENSG00000198732","SMOC1",-0.312833942571309,-1.20888196377338,1.41131106765888,0.242355759536688,0.462640649724145,"down"
"ENSG00000051620","HEBP2",23593,"ENSG00000051620","HEBP2",-0.151817826362702,7.53717630185929,1.41125882904814,0.242364316369967,0.462640649724145,"down"
"ENSG00000273129","PACERR",103752588,"ENSG00000273129","PACERR",-0.296354636351539,-0.0772312728554603,1.41030000796388,0.242521441427077,0.462838112343001,"down"
"ENSG00000162924","REL",5966,"ENSG00000162924","REL",-0.101020510126319,6.73359620864363,1.41025916780423,0.24252813687475,0.462838112343001,"down"
"ENSG00000171502","COL24A1",255631,"ENSG00000171502","COL24A1",-0.21145857498639,1.44840545116068,1.40986377706781,0.242592970324307,0.462860356773507,"down"
"ENSG00000101049","SGK2",10110,"ENSG00000101049","SGK2",0.354225342870691,-1.25826330002898,1.40979975576021,0.242603470145549,0.462860356773507,"up"
"ENSG00000175470","PPP2R2D",55844,"ENSG00000175470","PPP2R2D",-0.0763405328450536,6.26497976021481,1.40963581107997,0.242630360513219,0.462860356773507,"down"
"ENSG00000139921","TMX1",81542,"ENSG00000139921","TMX1",0.143074307716666,6.05076431820787,1.4091444690176,0.242710973354332,0.462956536883381,"up"
"ENSG00000198876","DCAF12",25853,"ENSG00000198876","DCAF12",-0.364235766183197,10.3382038730192,1.40850364813214,0.242816161258338,0.463099562683523,"down"
"ENSG00000173040","EVC2",132884,"ENSG00000173040","EVC2",-0.251827785825322,0.487445577079592,1.40811734767363,0.24287959843911,0.46312053112262,"down"
"ENSG00000184995","IFNE",338376,"ENSG00000184995","IFNE",0.404307065190359,-1.43627961304606,1.40806882675184,0.242887567881358,0.46312053112262,"up"
"ENSG00000139718","SETD1B",23067,"ENSG00000139718","SETD1B",-0.236730348885287,4.70017130878646,1.40786376496676,0.242921252405377,0.463127162631092,"down"
"ENSG00000114745","GORASP1",64689,"ENSG00000114745","GORASP1",-0.098268789083335,4.90759449856091,1.40743190698593,0.24299221086481,0.463178893942761,"down"
"ENSG00000010219","DYRK4",8798,"ENSG00000010219","DYRK4",0.150263547007036,3.80655534594125,1.40733092705471,0.243008806605503,0.463178893942761,"up"
"ENSG00000106537","TSPAN13",27075,"ENSG00000106537","TSPAN13",0.206681411799739,4.12791169291582,1.40682551991711,0.243091890122975,0.463279659336912,"up"
"ENSG00000236496","GPS2P1",392281,"ENSG00000236496","GPS2P1",0.179063408443167,0.918123364527031,1.40627138900788,0.243183024342802,0.463395740644276,"up"
"ENSG00000229622","MTND5P2",100873209,"ENSG00000229622","MTND5P2",-0.251660532698309,0.641221429564131,1.40593087139947,0.243239048310171,0.463411132507987,"down"
"ENSG00000157216","SSBP3",23648,"ENSG00000157216","SSBP3",-0.12225772756044,4.09949603396814,1.40585488688439,0.243251551945231,0.463411132507987,"down"
"ENSG00000141837","CACNA1A",773,"ENSG00000141837","CACNA1A",0.332304716856967,-0.533835454186425,1.40556803409505,0.243298762301299,0.463443486595045,"up"
"ENSG00000196455","PIK3R4",30849,"ENSG00000196455","PIK3R4",-0.084261084299522,6.58627426679736,1.40507430283983,0.243380047782881,0.46348703094923,"down"
"ENSG00000236320","SLFN14",342618,"ENSG00000236320","SLFN14",-0.328840706886545,3.16617221859061,1.40506194762305,0.24338208232274,0.46348703094923,"down"
"ENSG00000122432","SPATA1",100505741,"ENSG00000122432","SPATA1",0.174051429281755,0.711091256549738,1.4046805179238,0.243444903067255,0.463544357396797,"up"
"ENSG00000093144","ECHDC1",55862,"ENSG00000093144","ECHDC1",0.128410159141106,6.02216119950148,1.40451206987383,0.243472652629559,0.463544357396797,"up"
"ENSG00000188396","TCTEX1D4",343521,"ENSG00000188396","TCTEX1D4",-0.467383641665615,-0.903661506032719,1.40358902308961,0.243624782863815,0.463776405620563,"down"
"ENSG00000143797","MBOAT2",129642,"ENSG00000143797","MBOAT2",-0.250913158006003,7.04952577404622,1.40330054117752,0.243672352986063,0.46380937504436,"down"
"ENSG00000198089","SFI1",9814,"ENSG00000198089","SFI1",0.113622713323414,6.14440706288193,1.40277006812176,0.2437598574821,0.463866521679419,"up"
"ENSG00000075240","GRAMD4",23151,"ENSG00000075240","GRAMD4",-0.12248901720022,5.59532979649064,1.40275171399242,0.243762885805575,0.463866521679419,"down"
